school,year,SDI,good_school
Admiralty,2013,0.7240741158845283,0
Ahmad Ibrahim,2013,-0.6862013258358179,0
Ai Tong,2013,1.4796081264788188,1
Alexandra,2013,0.6389616660486774,0
Anchor Green,2013,0.0003226817094426626,0
Anderson,2013,0.7602906587193858,0
Ang Mo Kio,2013,-0.7673149197372868,0
Anglo-Chinese (Junior),2013,1.0222561011654188,1
Anglo-Chinese (Primary),2013,1.0287068700253958,1
Angsana,2013,-1.0196202772349403,0
Beacon,2013,0.6415769494287892,0
Bedok Green,2013,-0.607533329504185,0
Bendemeer,2013,-0.6993195657462205,0
Blangah Rise,2013,-1.256790312452528,0
Boon Lay Garden,2013,-0.6601024381447534,0
Bukit Panjang,2013,0.6676124832099417,0
Bukit Timah,2013,-0.757938308779913,0
Bukit View,2013,-0.6035707333082155,0
CHIJ (Katong),2013,0.4826033403541953,0
CHIJ (Kellock),2013,0.21687167342087346,0
CHIJ (Toa Payoh),2013,1.0085018882697143,1
CHIJ Our Lady Queen of Peace,2013,0.31884494715864453,0
CHIJ Our Lady of Good Counsel,2013,0.5395678029390153,0
CHIJ Our Lady of the Nativity,2013,0.7576892491102405,0
CHIJ St. Nicholas Girls’,2013,1.318754626531555,1
Canberra,2013,1.0252106679023114,1
Canossa Catholic,2013,-0.6746260200663536,0
Cantonment,2013,-0.752371419658295,0
Casuarina,2013,-0.6583630086077075,0
Catholic High,2013,1.136633531450495,1
Cedar,2013,-0.27510209177625233,0
Changkat,2013,-0.24101697570810654,0
Chongfu,2013,1.1023219850130879,1
Chongzheng,2013,0.7516661115774904,0
Chua Chu Kang,2013,0.17500320928790472,0
Clementi,2013,-0.1413084259886641,0
Compassvale,2013,0.7788537429353819,0
Concord,2013,-0.5219244551130839,0
Corporation,2013,-0.7440665311786705,0
Damai,2013,-1.3442550656495396,0
Dazhong,2013,-0.6731106049592497,0
De La Salle,2013,0.7435087317587799,0
East Spring,2013,0.366630722847469,0
Edgefield,2013,-0.06952960382610973,0
Elias Park,2013,-0.0893664793296796,0
Endeavour,2013,0.7823359713025226,0
Eunos,2013,-1.0322154158561103,0
Evergreen,2013,0.6609126983864458,0
Fairfield Methodist,2013,1.3530245729649422,1
Farrer Park,2013,-0.9177600434021527,0
Fengshan,2013,0.4581776362228665,0
Fernvale,2013,-0.8970104061790285,0
First Toa Payoh,2013,-1.0172086373227192,0
Frontier,2013,0.7391275856633526,0
Fuchun,2013,0.6711423353606432,0
Fuhua,2013,-0.7020198557328985,0
Gan Eng Seng,2013,-0.39347058084625486,0
Geylang Methodist,2013,0.6651672358840677,0
Gongshang,2013,0.6738418178415875,0
Greendale,2013,-0.7324318690616991,0
Greenridge,2013,0.6678835549962694,0
Greenwood,2013,0.047891656007422956,0
Guangyang,2013,-1.0484714362292145,0
Haig Girls’,2013,0.06516844663254072,0
Henry Park,2013,1.3957789470812487,1
Holy Innocents’,2013,1.0452059325324452,1
Hong Wen,2013,1.0762963550288323,1
Horizon,2013,0.09990507659913207,0
Hougang,2013,0.8488147277497038,1
Huamin,2013,-0.6103963215584386,0
Innova,2013,0.7914214113732321,1
Jiemin,2013,0.784837469405866,0
Jing Shan,2013,-0.9184456665327576,0
Junyuan,2013,-0.6118537257357379,0
Jurong,2013,0.8124438667007616,1
Jurong West,2013,0.5229200367993887,0
Juying,2013,-1.3221718679931893,0
Keming,2013,0.7248218544627263,0
Kheng Cheng,2013,-0.03143311306313312,0
Kong Hwa,2013,1.0646405122932512,1
Kranji,2013,-1.0671470357707222,0
Kuo Chuan Presbyterian,2013,0.7885272523888164,1
Lakeside,2013,-0.022101988821659993,0
Lianhua,2013,-0.8768023168197427,0
Maha Bodhi,2013,1.025655829958211,1
Maris Stella High,2013,0.9650066376401029,1
Marsiling,2013,-0.8488069183440159,0
Marymount Convent,2013,-0.5409848904121018,0
Mayflower,2013,-0.6854649462778186,0
Mee Toh,2013,0.8398994414640842,1
Meridian,2013,-0.8103762832836439,0
Methodist Girls’,2013,1.0282143640107368,1
Montfort Junior,2013,-0.8735594087576398,0
Nan Chiau,2013,1.243173427048883,1
Nan Hua,2013,1.3957789470812487,1
Nanyang,2013,1.116103183035253,1
Naval Base,2013,-0.823153802682425,0
New Town,2013,-0.637833488719813,0
Ngee Ann,2013,0.3023128240875691,0
North Spring,2013,-0.9054929027689562,0
North View,2013,-0.5077351129822605,0
North Vista,2013,0.03996250759011559,0
Northland,2013,0.7810968858271471,0
Northoaks,2013,-0.9343842576742891,0
Opera Estate,2013,-0.6482159093115407,0
Palm View,2013,-0.7204456538814235,0
Park View,2013,-0.6833210263893102,0
Pasir Ris,2013,0.8184502425075444,1
Paya Lebar Methodist Girls’,2013,0.9496013618711996,1
Pei Chun Public,2013,1.0191634723422023,1
Pei Hwa Presbyterian,2013,1.092281598437121,1
Pei Tong,2013,-0.7050614625133571,0
Peiying,2013,-0.7709356578551254,0
Pioneer,2013,-0.7394535310175426,0
Poi Ching,2013,0.8140633912028186,1
Princess Elizabeth,2013,0.6771723082951068,0
Punggol,2013,-0.5180983219706197,0
Punggol Green,2013,-0.8297171309424674,0
Punggol View,2013,0.05161712367457433,0
Qifa,2013,-0.07066594393766121,0
Qihua,2013,-0.6898168015495092,0
Queenstown,2013,-0.7497583582819454,0
Radin Mas,2013,0.8208210476342652,1
Raffles Girls’,2013,0.7399419141268874,0
Red Swastika,2013,1.3036877444386432,1
River Valley,2013,0.8091102642242678,1
Riverside,2013,0.0643613832998958,0
Rivervale,2013,0.8833333194709896,1
Rosyth,2013,1.287851336377431,1
Rulang,2013,0.9510990274099962,1
Sembawang,2013,-0.716163430642309,0
Seng Kang,2013,-0.6052963277812188,0
Sengkang Green,2013,0.0615512211620845,0
Shuqun,2013,0.732215609811978,0
Si Ling,2013,-1.0036215954327172,0
Singapore Chinese Girls’,2013,1.0711441586666495,1
South View,2013,0.9248005305758159,1
Springdale,2013,-1.0357904638370807,0
St. Andrew’s Junior,2013,1.0079999574181864,1
St. Anthony’s,2013,0.7377760477252252,0
St. Anthony’s Canossian,2013,-0.24287885965335726,0
St. Gabriel’s,2013,0.2887003087183737,0
St. Hilda’s,2013,1.1421750170858012,1
St. Joseph’s Institution Junior,2013,1.0478374347064292,1
St. Margaret’s,2013,0.7872883892949427,1
St. Stephen’s,2013,0.7913659618597089,1
Stamford,2013,-0.8047612999786448,0
Tampines,2013,-0.013636836985086317,0
Tampines North,2013,-0.7852148075176957,0
Tanjong Katong,2013,-0.288926262054017,0
Tao Nan,2013,1.0493320012732128,1
Teck Ghee,2013,0.011586565578497299,0
Teck Whye,2013,-1.1373378440213386,0
Telok Kurau,2013,0.3858624881646956,0
Temasek,2013,1.07552777833925,1
Townsville,2013,-0.6874728446930954,0
Unity,2013,0.16916721564635087,0
Wellington,2013,-0.5500231961906954,0
West Grove,2013,0.7318494997157391,0
West Spring,2013,-0.660945612838049,0
West View,2013,-0.9818094380392804,0
Westwood,2013,0.681531369969211,0
White Sands,2013,0.7155916891249948,0
Woodgrove,2013,0.2481314595915037,0
Woodlands,2013,-0.3246013241693637,0
Woodlands Ring,2013,-0.1685066104618658,0
Xinghua,2013,-0.7881135338390182,0
Xingnan,2013,-0.5765065510466766,0
Xinmin,2013,0.7058611155828491,0
Xishan,2013,-0.8188624580684145,0
Yangzheng,2013,0.32264127798401143,0
Yew Tee,2013,0.7355738643651526,0
Yio Chu Kang,2013,-0.8056958435058887,0
Yishun,2013,-0.26120281326127087,0
Yu Neng,2013,0.9926564656204436,1
Yuhua,2013,-0.7681374652193049,0
Yumin,2013,-0.7845190699642745,0
Zhangde,2013,0.7244726438125765,0
Zhenghua,2013,-0.6509821848983072,0
Zhonghua,2013,-0.7827645061436705,0
Admiralty,2014,0.738841459762846,0
Ahmad Ibrahim,2014,-0.8010009538731406,0
Ai Tong,2014,1.0465512211800645,1
Alexandra,2014,0.7235996891279384,0
Anchor Green,2014,0.17955727516886544,0
Anderson,2014,0.7817398576759258,1
Ang Mo Kio,2014,-0.7077609108092379,0
Anglo-Chinese (Junior),2014,0.9844274437594275,1
Anglo-Chinese (Primary),2014,1.0537033921753105,1
Angsana,2014,-1.1620186569194815,0
Beacon,2014,0.24977456896714845,0
Bedok Green,2014,-0.7013816101778065,0
Bendemeer,2014,-0.6549502417825704,0
Blangah Rise,2014,-1.3017493368211317,0
Boon Lay Garden,2014,-0.7911545665623692,0
Bukit Panjang,2014,0.695376650131906,0
Bukit Timah,2014,-0.7324318690616991,0
Bukit View,2014,-0.7854055810457075,0
CHIJ (Katong),2014,0.3562720783756507,0
CHIJ (Kellock),2014,0.2666065709622883,0
CHIJ (Toa Payoh),2014,1.0341181140767883,1
CHIJ Our Lady Queen of Peace,2014,0.003216433633564622,0
CHIJ Our Lady of Good Counsel,2014,0.4347752954893074,0
CHIJ Our Lady of the Nativity,2014,0.732109805425738,0
CHIJ St. Nicholas Girls’,2014,1.1089549978623092,1
Canberra,2014,1.0938196755822434,1
Canossa Catholic,2014,-0.8209559380920171,0
Cantonment,2014,-0.7375114972808929,0
Casuarina,2014,-0.6681227132355119,0
Catholic High,2014,1.091198932483299,1
Cedar,2014,-0.36923289997375913,0
Changkat,2014,-0.2791654275093345,0
Chongfu,2014,1.0453025152581459,1
Chongzheng,2014,0.6963134003755481,0
Chua Chu Kang,2014,0.4612309467210513,0
Clementi,2014,-0.04978853902134397,0
Compassvale,2014,0.7814851459215223,1
Concord,2014,-0.5191058745614142,0
Corporation,2014,-0.6561153337913749,0
Damai,2014,-1.1445475664423561,0
Dazhong,2014,-0.7730072737577021,0
De La Salle,2014,0.7734717231369044,1
East Spring,2014,0.11532256249177558,0
Edgefield,2014,0.24182062660895087,0
Elias Park,2014,-0.05095862942111533,0
Endeavour,2014,0.6879612278024403,0
Eunos,2014,-0.9673065446808962,0
Evergreen,2014,0.6768636218234134,0
Fairfield Methodist,2014,1.1889279050418,1
Farrer Park,2014,-1.1632760701555427,0
Fengshan,2014,0.7060365361224553,0
Fernvale,2014,-0.8764013935477668,0
First Toa Payoh,2014,-1.216367460553581,0
Frontier,2014,0.7699907396108043,0
Fuchun,2014,0.27692098550286165,0
Fuhua,2014,-0.616094385571168,0
Gan Eng Seng,2014,-0.5483912214345121,0
Geylang Methodist,2014,0.6513266570617225,0
Gongshang,2014,0.7395878636403308,0
Greendale,2014,-0.7716584603624916,0
Greenridge,2014,0.6559591781011742,0
Greenwood,2014,-0.09095906895889316,0
Guangyang,2014,-1.0254482830070126,0
Haig Girls’,2014,-0.07457448337468134,0
Henry Park,2014,1.1336776957358228,1
Holy Innocents’,2014,1.0316973850131226,1
Hong Wen,2014,1.0504926948348494,1
Horizon,2014,0.43605960213817596,0
Hougang,2014,0.7797651719469242,1
Huamin,2014,-0.6108890722662492,0
Innova,2014,0.8962301905788068,1
Jiemin,2014,0.681475303326874,0
Jing Shan,2014,-0.6347225703628987,0
Junyuan,2014,-0.7620556246122676,0
Jurong,2014,0.7110772928408817,0
Jurong West,2014,0.5496757011629606,0
Juying,2014,-1.8165479551267956,0
Keming,2014,0.7565656215493202,0
Kheng Cheng,2014,0.1929911955032993,0
Kong Hwa,2014,1.1271119493444752,1
Kranji,2014,-1.1699725408649293,0
Kuo Chuan Presbyterian,2014,0.7666894029849858,0
Lakeside,2014,0.1788759292841569,0
Lianhua,2014,-1.0410694761914803,0
Maha Bodhi,2014,1.0244180331853698,1
Maris Stella High,2014,1.0112244428835742,1
Marsiling,2014,-0.9185622955337022,0
Marymount Convent,2014,-0.5516758136134086,0
Mayflower,2014,-0.8230945607583462,0
Mee Toh,2014,1.1002122332336184,1
Meridian,2014,-0.925614759426271,0
Methodist Girls’,2014,1.0711441586666495,1
Montfort Junior,2014,-1.0196202772349403,0
Nan Chiau,2014,1.1898934907780716,1
Nan Hua,2014,1.2309210947406113,1
Nanyang,2014,1.0287068700253958,1
Naval Base,2014,-1.0641827862843218,0
New Town,2014,-0.6992397628404251,0
Ngee Ann,2014,0.5838822885080734,0
North Spring,2014,-0.9383755600323751,0
North View,2014,-0.5503586833513701,0
North Vista,2014,-0.11108675007254712,0
Northland,2014,0.9020982511855022,1
Northoaks,2014,-0.9526913919075588,0
Opera Estate,2014,-0.5319306397390936,0
Palm View,2014,-0.5938638422036482,0
Park View,2014,-0.6950175451852614,0
Pasir Ris,2014,1.1413349669172657,1
Paya Lebar Methodist Girls’,2014,0.7869257294800759,1
Pei Chun Public,2014,1.0826439071472738,1
Pei Hwa Presbyterian,2014,0.9700249510151616,1
Pei Tong,2014,-0.6834857403397169,0
Peiying,2014,-0.6827779550603474,0
Pioneer,2014,-0.7131616395254626,0
Poi Ching,2014,0.7814134787649991,1
Princess Elizabeth,2014,0.6913959985561827,0
Punggol,2014,-0.5921822701274531,0
Punggol Green,2014,-0.6539767111250455,0
Punggol View,2014,0.2522460387580672,0
Qifa,2014,0.19195558245687072,0
Qihua,2014,-0.7273781250002709,0
Queenstown,2014,-0.7548121023433736,0
Radin Mas,2014,1.1596682276969674,1
Raffles Girls’,2014,0.7602906587193858,0
Red Swastika,2014,0.9295851908086932,1
River Valley,2014,0.7334495565108786,0
Riverside,2014,0.249321797850515,0
Rivervale,2014,0.8499306596918779,1
Rosyth,2014,1.2709517652978015,1
Rulang,2014,1.2312235831607983,1
Sembawang,2014,-0.6518495556594759,0
Seng Kang,2014,-0.6314356924373581,0
Sengkang Green,2014,0.34956679999864193,0
Shuqun,2014,0.837565825653571,1
Si Ling,2014,-1.0591926130176543,0
Singapore Chinese Girls’,2014,0.9988147277497037,1
South View,2014,0.8944642893576813,1
Springdale,2014,-0.8638857327479295,0
St. Andrew’s Junior,2014,1.0422108602327436,1
St. Anthony’s,2014,0.7548561416273373,0
St. Anthony’s Canossian,2014,-0.2956617981093538,0
St. Gabriel’s,2014,0.2813913466578636,0
St. Hilda’s,2014,1.0855716956673458,1
St. Joseph’s Institution Junior,2014,1.0363118353798981,1
St. Margaret’s,2014,0.7522216305047791,0
St. Stephen’s,2014,0.7390059006123944,0
Stamford,2014,-1.2189794732568682,0
Tampines,2014,0.1886541012340971,0
Tampines North,2014,-0.7729104080402497,0
Tanjong Katong,2014,-0.0605927859026602,0
Tao Nan,2014,1.0804790256829255,1
Teck Ghee,2014,0.1933005676775266,0
Teck Whye,2014,-1.1337476517009244,0
Telok Kurau,2014,0.04626114072630999,0
Temasek,2014,1.1564817563980914,1
Townsville,2014,-0.8236364452079254,0
Unity,2014,0.18708295643257045,0
Wellington,2014,-0.6464021489074913,0
West Grove,2014,0.6763265656854689,0
West Spring,2014,-0.5626512813222525,0
West View,2014,-0.997368826146851,0
Westwood,2014,0.6714044595463002,0
White Sands,2014,0.704845203263636,0
Woodgrove,2014,0.23687827608284584,0
Woodlands,2014,-0.3446079268313361,0
Woodlands Ring,2014,-0.30220012375580674,0
Xinghua,2014,-0.8229345633599867,0
Xingnan,2014,-0.5664856991300153,0
Xinmin,2014,0.6785152209776615,0
Xishan,2014,-0.9432237674569659,0
Yangzheng,2014,0.5313026384907995,0
Yew Tee,2014,0.39653534479279845,0
Yio Chu Kang,2014,-0.7771793692750087,0
Yishun,2014,-0.3101459478170825,0
Yu Neng,2014,1.1322978211486252,1
Yuhua,2014,-1.0180491324334138,0
Yumin,2014,-0.9004767479915039,0
Zhangde,2014,0.6482349001559784,0
Zhenghua,2014,-0.5837859028744292,0
Zhonghua,2014,-0.8638857327479295,0
Admiralty,2015,0.6965457816438476,0
Ahmad Ibrahim,2015,-0.8314954376755108,0
Ai Tong,2015,1.1241178706506576,1
Alexandra,2015,0.7279612683020775,0
Anchor Green,2015,0.006393614131626826,0
Anderson,2015,0.7602906587193858,1
Ang Mo Kio,2015,-0.7163883887111979,0
Anglo-Chinese (Junior),2015,1.0500747716528167,1
Anglo-Chinese (Primary),2015,0.9615507026224991,1
Angsana,2015,-1.2968488264645206,0
Beacon,2015,0.015716558125146135,0
Bedok Green,2015,-0.7354079786220584,0
Bendemeer,2015,-0.8702332848663707,0
Blangah Rise,2015,-1.1391981688552413,0
Boon Lay Garden,2015,-0.9358311234181798,0
Bukit Panjang,2015,0.6588826871023241,0
Bukit Timah,2015,-0.7462509698741372,0
Bukit View,2015,-0.6910630370135097,0
CHIJ (Katong),2015,0.1118098839897419,0
CHIJ (Kellock),2015,0.18852293457928826,0
CHIJ (Toa Payoh),2015,0.984770303810028,1
CHIJ Our Lady Queen of Peace,2015,-0.1523119723484936,0
CHIJ Our Lady of Good Counsel,2015,0.15618409308828518,0
CHIJ Our Lady of the Nativity,2015,0.4489051112423681,0
CHIJ St. Nicholas Girls’,2015,1.0647966065482082,1
Canberra,2015,1.018490506033487,1
Canossa Catholic,2015,-1.0514852567621173,0
Cantonment,2015,-0.5776750748483854,0
Casuarina,2015,-0.8311386808674257,0
Catholic High,2015,1.0647966065482082,1
Cedar,2015,-0.4125537380756811,0
Changkat,2015,-0.45472400783117206,0
Chongfu,2015,0.7953644829229852,1
Chongzheng,2015,0.6717665896890681,0
Chua Chu Kang,2015,0.6107726026143013,0
Clementi,2015,-0.3314671685905203,0
Compassvale,2015,0.706376495381031,0
Concord,2015,-0.595862269979614,0
Corporation,2015,-0.5977210776841254,0
Damai,2015,-1.1489105244892728,0
Dazhong,2015,-0.8155399694170213,0
De La Salle,2015,0.7215561554420766,0
East Spring,2015,-0.1452991765894759,0
Edgefield,2015,0.15799144721138103,0
Elias Park,2015,-0.06680030109786769,0
Endeavour,2015,0.6551188235494414,0
Eunos,2015,-1.054138868956226,0
Evergreen,2015,0.6178922790348448,0
Fairfield Methodist,2015,1.079585190808693,1
Farrer Park,2015,-0.9838386677519716,0
Fengshan,2015,0.6969632179554917,0
Fernvale,2015,-0.8187761878617343,0
First Toa Payoh,2015,-1.290978171729602,0
Frontier,2015,0.6682446961626343,0
Fuchun,2015,0.050684530891148036,0
Fuhua,2015,-0.6775645327479147,0
Gan Eng Seng,2015,-0.4839554936719658,0
Geylang Methodist,2015,0.6332398762350522,0
Gongshang,2015,0.7248462473390432,0
Greendale,2015,-0.5610212388507871,0
Greenridge,2015,0.32108700634081505,0
Greenwood,2015,-0.4581120277302235,0
Guangyang,2015,-1.1561121426939973,0
Haig Girls’,2015,-0.0790800802870363,0
Henry Park,2015,0.8874261999998663,1
Holy Innocents’,2015,0.9586460002229434,1
Hong Wen,2015,0.8744180331853699,1
Horizon,2015,0.7455812457417577,1
Hougang,2015,0.706693673168281,0
Huamin,2015,-0.23371129129637058,0
Innova,2015,0.77179040720001,1
Jiemin,2015,0.6734583344440559,0
Jing Shan,2015,-0.7491220894304694,0
Junyuan,2015,-0.7330361548508244,0
Jurong,2015,0.6555719515756959,0
Jurong West,2015,0.4547390298312247,0
Juying,2015,-1.5130253274593293,0
Keming,2015,0.8105747770531948,1
Kheng Cheng,2015,0.4530490298912462,0
Kong Hwa,2015,0.9860848587676343,1
Kranji,2015,-1.329119743369474,0
Kuo Chuan Presbyterian,2015,0.9506692320822241,1
Lakeside,2015,0.4034162227263154,0
Lianhua,2015,-0.8616999776657368,0
Maha Bodhi,2015,0.7424978316720124,1
Maris Stella High,2015,0.9786444016643077,1
Marsiling,2015,-0.8773081677570794,0
Marymount Convent,2015,-0.6962084464234327,0
Mayflower,2015,-0.6845771125379435,0
Mee Toh,2015,0.850409024110506,1
Meridian,2015,-0.8987573667136193,0
Methodist Girls’,2015,1.0225061569845109,1
Montfort Junior,2015,-1.104168993079518,0
Nan Chiau,2015,1.1885100290258868,1
Nan Hua,2015,1.1804038212171022,1
Nanyang,2015,1.1445472398839898,1
Naval Base,2015,-0.9039217579674296,0
New Town,2015,-0.6979132773404133,0
Ngee Ann,2015,0.47841414045703945,0
North Spring,2015,-0.9756587172540041,0
North View,2015,-0.5278499422238083,0
North Vista,2015,-0.0479819944359455,0
Northland,2015,0.8933474075916683,1
Northoaks,2015,-0.8233897711481479,0
Oasis,2015,-0.7282426691645433,0
Opera Estate,2015,-0.5790910132416812,0
Palm View,2015,-0.5886606517748896,0
Park View,2015,-0.9590253663155511,0
Pasir Ris,2015,0.777731425210725,1
Paya Lebar Methodist Girls’,2015,0.7531851515674456,1
Pei Chun Public,2015,0.7167256140576717,0
Pei Hwa Presbyterian,2015,0.7994601072697943,1
Pei Tong,2015,-0.7385825898469756,0
Peiying,2015,-0.7972523020988324,0
Pioneer,2015,-1.0575151748150349,0
Poi Ching,2015,0.8009453347801956,1
Princess Elizabeth,2015,0.631191184993065,0
Punggol,2015,-0.2781291703841549,0
Punggol Cove,2015,-1.0344223373164203,0
Punggol Green,2015,-0.1331684350307702,0
Punggol View,2015,0.3899354928117217,0
Qifa,2015,0.20116595054814118,0
Qihua,2015,-0.7669504607829849,0
Queenstown,2015,-0.742736696326102,0
Radin Mas,2015,0.7499858314549831,1
Raffles Girls’,2015,0.7372863282384653,1
Red Swastika,2015,0.8643741158572743,1
River Valley,2015,0.7291599060655398,1
Riverside,2015,0.05718984440636081,0
Rivervale,2015,0.8175964390090384,1
Rosyth,2015,1.1307631440167345,1
Rulang,2015,1.161509129115661,1
Sembawang,2015,-0.983530540712128,0
Seng Kang,2015,-0.8420253251058494,0
Sengkang Green,2015,0.6549883408625775,0
Shuqun,2015,0.6851173909372903,0
Si Ling,2015,-1.0485903373372092,0
Singapore Chinese Girls’,2015,0.7639470306285524,1
South View,2015,0.8937737521183073,1
Springdale,2015,-0.7053286996698791,0
St. Andrew’s Junior,2015,0.953929503687118,1
St. Anthony’s,2015,0.7455412445863419,1
St. Anthony’s Canossian,2015,-0.4901538403575882,0
St. Gabriel’s,2015,-0.09190337564509107,0
St. Hilda’s,2015,1.1399516960571612,1
St. Joseph’s Institution Junior,2015,1.018490506033487,1
St. Margaret’s,2015,0.705311650752829,0
St. Stephen’s,2015,0.706470172574282,0
Stamford,2015,-0.9310962082046226,0
Tampines,2015,0.4587973398800259,0
Tampines North,2015,-0.7002400496635088,0
Tanjong Katong,2015,-0.16164050719593054,0
Tao Nan,2015,1.1952313920762945,1
Teck Ghee,2015,0.15799144721138103,0
Teck Whye,2015,-0.9522532764087458,0
Telok Kurau,2015,-0.21198911511472512,0
Temasek,2015,0.8452460661092684,1
Townsville,2015,-0.9149475685310786,0
Unity,2015,-0.13622936328764412,0
Waterway,2015,-1.133328070970268,0
Wellington,2015,-0.647872765734465,0
West Grove,2015,0.6812502335845885,0
West Spring,2015,-0.5270908319151978,0
West View,2015,-0.8477270793544202,0
Westwood,2015,0.6839187203983669,0
White Sands,2015,0.6866794381773051,0
Woodgrove,2015,0.16999745008370037,0
Woodlands,2015,-0.03755582667217519,0
Woodlands Ring,2015,-0.6581138949142122,0
Xinghua,2015,-0.9784187033476544,0
Xingnan,2015,-0.6084599809128606,0
Xinmin,2015,0.685011671138169,0
Xishan,2015,-0.8239387607446398,0
Yangzheng,2015,0.6687266242860611,0
Yew Tee,2015,0.44442556022922525,0
Yio Chu Kang,2015,-0.8051813249452029,0
Yishun,2015,-0.5044659092076196,0
Yu Neng,2015,0.7338332871974365,1
Yuhua,2015,-1.0588337585889742,0
Yumin,2015,-0.8136765862642643,0
Zhangde,2015,0.6879612278024403,0
Zhenghua,2015,-0.568501970911466,0
Zhonghua,2015,-0.9793977981270592,0
Admiralty,2016,0.6827066669592725,0
Ahmad Ibrahim,2016,-0.8720656832458971,0
Ai Tong,2016,1.007534057724174,1
Alexandra,2016,0.6461632842534017,0
Anchor Green,2016,-0.07661085383902835,0
Anderson,2016,0.6906417349183486,1
Ang Mo Kio,2016,-0.801704603725885,0
Anglo-Chinese (Junior),2016,1.0589366249066559,1
Anglo-Chinese (Primary),2016,1.0195503212698387,1
Angsana,2016,-1.271762411712865,0
Beacon,2016,-0.2844646921168953,0
Bedok Green,2016,-0.9468096897473623,0
Bendemeer,2016,-0.7903970902258848,0
Blangah Rise,2016,-1.2122278034031466,0
Boon Lay Garden,2016,-1.0067923937881709,0
Bukit Panjang,2016,0.648075160454261,0
Bukit Timah,2016,-0.8717301960852224,0
Bukit View,2016,-0.8665304995024263,0
CHIJ (Katong),2016,-0.1001457324454273,0
CHIJ (Kellock),2016,-0.13675258424092307,0
CHIJ (Toa Payoh),2016,1.018361220210653,1
CHIJ Our Lady Queen of Peace,2016,-0.45726052806042516,0
CHIJ Our Lady of Good Counsel,2016,-0.1986446078444271,0
CHIJ Our Lady of the Nativity,2016,0.4888545731043573,0
CHIJ St. Nicholas Girls’,2016,0.9754719044633877,1
Canberra,2016,0.8627359295905925,1
Canossa Catholic,2016,-1.1259431991428275,0
Cantonment,2016,-0.7714169968617512,0
Casuarina,2016,-0.8692347604432773,0
Catholic High,2016,1.0198841147635362,1
Cedar,2016,-0.6392056018215972,0
Changkat,2016,-0.3272308331663684,0
Chongfu,2016,0.7858939641550522,1
Chongzheng,2016,0.7035206159100107,1
Chua Chu Kang,2016,0.7885272523888164,1
Clementi,2016,-0.4645551642611972,0
Compassvale,2016,0.6974023474576785,1
Concord,2016,-0.6622070242151324,0
Corporation,2016,-0.753961366276555,0
Damai,2016,-1.233447489166212,0
Dazhong,2016,-0.7460793809684105,0
De La Salle,2016,0.3759497374914087,0
East Spring,2016,-0.498922825514229,0
Edgefield,2016,-0.12946196670272986,0
Elias Park,2016,-0.3548346193498823,0
Endeavour,2016,0.3345895871196178,0
Eunos,2016,-1.142662937986544,0
